,seq,time,score_omiss,score_commiss,label
0,0,3.063231659009002,3.063231659009002,-0.2517489040201474,0
1,0,7.588164998003843,4.524933338994841,-0.1571681746105773,0
2,0,7.605219584260536,0.017054586256692872,-0.009607312750676243,0
3,0,7.968436229122258,0.3632166448617218,-0.18048689487920902,0
4,0,9.827730670909107,1.859294441786849,-0.39595187016136557,0
5,0,10.835263035204534,1.007532364295427,-0.41292789851692935,0
6,0,11.196816005624578,0.3615529704200444,-0.17983397071168733,0
7,0,12.448349520199557,1.2515335145749784,-0.47691446693405465,0
8,0,13.347929259297436,0.899579739097879,-0.3832664863352299,0
9,0,13.410560625000011,0.06263136570257544,-0.03162018468426452,0
10,0,14.432984711988826,1.0224240869888153,-0.41675216864098497,0
11,0,14.786915969908478,0.3539312579196512,-0.17647607499300438,0
12,0,16.002784338819506,1.2158683689110283,-0.4676802537076765,0
13,0,16.474957228142628,0.4721728893231223,-0.22675123589217422,0
14,0,16.50444404016495,0.029486812022323505,-0.01520380561514784,0
15,0,17.44072333290418,0.9362792927392292,-0.39352672325342786,0
16,0,18.677823260106692,1.237099927202511,-0.47290364704785,0
17,0,19.052414474940775,0.37459121483408353,-0.18580356310045704,0
18,0,20.473792204348044,1.4213777294072685,-0.48418990765786774,0
19,0,22.571625152626716,2.097832948278672,-0.36116033952056714,0
20,0,23.510529134523768,0.9389039818970524,-0.3939930976588005,0
21,0,31.137315740986804,7.626786606463035,-0.07070235985449114,0
22,0,32.02533585565626,0.8880201146694553,-0.3800018654976215,0
23,0,36.03591187195796,4.010576016301698,-0.18459098964648823,0
24,0,37.805716623983336,1.7698047520253795,-0.4117153250629605,0
25,0,38.21452873114359,0.4088121071602515,-0.20128719335882844,0
26,0,38.34415188257777,0.12962315143418124,-0.06641171532506296,1
27,0,38.40415195266698,0.0600000700892096,-0.0301277865870721,0
28,0,38.61714673719856,0.21299478453158116,-0.11090383359761216,0
29,0,39.9894849208351,1.3723381836365434,-0.49435686969499115,0
30,0,40.02370617392953,0.03422125309442947,-0.016976028355563846,0
31,0,41.49425741199851,1.4705512380689783,-0.4736498460964462,0
32,0,42.392505574694766,0.8982481626962553,-0.38280011192985725,0
33,0,42.82249115475227,0.42998558005750454,-0.2098684824176849,0
34,0,43.74329223953016,0.9208010847778922,-0.3888629791997015,0
35,0,46.16053158835782,2.417239348827657,-0.3190000932748811,0
36,0,46.678576985902474,0.518045397544654,-0.2466187855610484,0
37,0,48.42746741501465,1.7488904291121727,-0.4160059695923888,0
38,0,50.127384095206764,1.6999166801921177,-0.4260796567484376,0
39,0,50.13479902301752,0.007414927810756922,-0.004290644529428225,0
40,0,51.131747612641504,0.9969485896239831,-0.4091969032739483,0
41,0,51.20476054310883,0.07301293046732837,-0.03693685290551254,0
42,0,52.88949197529045,1.6847314321816143,-0.4293442775860461,1
43,0,53.93305006032336,1.0435580850329131,-0.4217890122190094,0
44,0,53.933975414927204,0.0009253546038436866,-0.0002798246432235799,0
45,0,54.38824250502441,0.4542670900972041,-0.2196623449305102,0
46,0,56.026123203658685,1.6378806986342767,-0.4391381400988713,0
47,0,56.454245923774764,0.4281227201160789,-0.2094953828933868,0
48,0,56.80445610939323,0.3502101856184652,-0.1744240276093648,1
49,0,57.87500752124223,1.070551411849003,-0.4270124055591829,0
50,0,64.9316161343235,7.0566086130812735,-0.0814289711780617,0
51,0,79.17250380826646,14.24088767394295,-0.02210614681466283,1
52,0,80.3905896776094,1.2180858693429428,-0.46814662811304913,0
53,0,84.00604145188811,3.6154517742787107,-0.2100550321798339,0
54,0,87.41132445147315,3.40528299958504,-0.22330006529241675,0
55,0,88.02035096303919,0.6090265115660429,-0.2847682119205298,0
56,0,89.17730007820798,1.1569491151687856,-0.45042440070888906,1
57,0,89.9785962451401,0.8012961669321186,-0.3517395765320399,0
58,0,90.12571986255641,0.1471236174163124,-0.0760190280757392,0
59,0,90.14968475810926,0.023964895552850862,-0.012405559182912041,0
60,0,91.47922909985253,1.3295443417432722,-0.4942635948139166,0
61,0,91.96793014902275,0.48870104917021706,-0.23477287566458352,0
62,0,92.39843370527267,0.4305035562499171,-0.20996175729875943,0
63,0,96.36627605010293,3.9678423448302595,-0.18776233560302213,1
64,0,98.25742700506623,1.891150954963308,-0.39072847682119205,0
65,0,99.27668725453137,1.019260249465134,-0.4161925193545378,0
0,1,2.021839744032572,2.021839744032572,-0.3715138513198395,1
1,1,11.6972915179228,9.675451773890227,-0.04738363958585956,0
2,1,20.348111693700083,8.650820175777284,-0.057084227217610306,0
3,1,21.635834058023455,1.287722364323372,-0.4857755806361347,0
4,1,22.56215635862806,0.9263223006046033,-0.3902621024158194,0
5,1,26.686454772089682,4.124298413461624,-0.17759537356589872,0
6,1,27.14562095091215,0.4591661788224677,-0.22152784255200073,0
7,1,28.96169536087498,1.8160744099628303,-0.4042533345769984,0
8,1,31.14691674928424,2.1852213884092606,-0.3494077045051768,0
9,1,31.84062024814106,0.69370349885682,-0.31405652457793115,0
10,1,32.71405017646775,0.87342992832669,-0.37571122096819326,0
11,1,33.92469665878503,1.21064648231728,-0.4661878556104841,0
12,1,35.63153377655226,1.706837117767229,-0.4246805335323197,0
13,1,37.03130224307923,1.3997684665269716,-0.4884805521872959,0
14,1,37.4671344452269,0.43583220214766527,-0.2116407051581009,0
15,1,41.803682792422286,4.336548347195389,-0.16752168640984977,0
16,1,44.24553127434791,2.441848481925625,-0.3158287473183471,0
17,1,45.64527969506826,1.3997484207203499,-0.4884805521872959,0
18,1,45.881446524176056,0.23616682910779474,-0.12228336908870441,0
19,1,48.99018873445486,3.1087422102788054,-0.24792463389609176,0
20,1,49.01562208658162,0.025433352126761122,-0.012871933588284675,0
21,1,49.8120579163025,0.7964358297208776,-0.3498740789105494,0
22,1,53.39109606502206,3.5790381487195617,-0.21266672884992066,0
23,1,54.075856339295,0.6847602742729393,-0.3111650032646208,0
24,1,55.31130665122874,1.2354503119337394,-0.47271709728570094,0
25,1,56.97572257664028,1.6644159254115394,-0.4335416472343997,0
26,1,57.402176039428696,0.426453462788416,-0.20837608432049248,0
27,1,57.60503453272675,0.20285849329805217,-0.1051207909709915,0
28,1,61.219815359020544,3.6147808262937957,-0.2100550321798339,0
29,1,61.98580235580645,0.7659869967859052,-0.33924074246805336,0
30,1,62.62370227098944,0.6378999151829916,-0.29549482324410037,0
31,1,64.08392163417453,1.4602193631850895,-0.47560861859901127,0
32,1,74.4897030155548,10.405781381380265,-0.040761123029568136,0
33,1,75.95100270386153,1.4612996883067382,-0.4755153437179367,0
34,1,78.11006100629119,2.1590583024296564,-0.35332524951030686,0
35,1,83.09482180946387,4.9847608031726764,-0.1378602742281504,0
36,1,83.1836228840651,0.08880107460123554,-0.045611416845443516,0
37,1,83.2619845547938,0.07836167072869671,-0.03992164909989739,1
38,1,84.85051086098566,1.5885263061918664,-0.44818580356310045,0
39,1,94.75257648445883,9.902065623473163,-0.04542486708329441,0
40,1,99.53470771153368,4.782131227074856,-0.14672138793023037,0
0,2,4.457629585991374,4.457629585991374,-0.16043279544818578,0
1,2,5.298509772587735,0.8408801865963609,-0.3650778845256972,0
2,2,12.003188075349025,6.704678302761289,-0.08823803749650216,0
3,2,14.33532874090464,2.332140665555615,-0.33112582781456956,1
4,2,26.455561210462697,12.120232469558058,-0.030314336349221094,1
5,2,30.412298148983595,3.9567369385208977,-0.18832198488946927,0
6,2,33.94817487510859,3.5358767261249966,-0.21471877623356028,0
7,2,34.33877794045684,0.39060306534825173,-0.1933588284674937,0
8,2,36.311332799839164,1.9725548593823206,-0.3781363678761309,0
9,2,37.474822199289584,1.1634893994504196,-0.452010073687156,0
10,2,37.62890434054667,0.15408214125708497,-0.07984329819979478,0
11,2,38.24531351012824,0.6164091695815728,-0.28719335882846747,0
12,2,39.01565105014466,0.7703375400164205,-0.3408264154463203,0
13,2,39.73099426089925,0.7153432107545896,-0.32179833970711685,0
14,2,39.82115667820724,0.09016241730798669,-0.046171066131890676,0
15,2,40.07950229975459,0.25834562154734897,-0.1324503311258278,0
16,2,40.30785709684129,0.22835479708670192,-0.11920529801324503,0
17,2,41.46619399905236,1.1583369022110688,-0.45098404999533626,1
18,2,41.536414242568036,0.0702202435156778,-0.03553772968939464,0
19,2,42.53581234582499,0.9993981032569579,-0.4101296520846936,0
20,2,43.1657414209654,0.629929075140403,-0.29204365264434284,0
21,2,44.29429273168755,1.1285513107221519,-0.44258931069862884,0
22,2,48.62763320103803,4.333340469350482,-0.1678015110530734,0
23,2,48.803951827167495,0.17631862612946492,-0.09056990952336536,0
24,2,50.9227038867369,2.1187520595694025,-0.35761589403973504,0
25,2,52.184832175007166,1.2621282882702687,-0.47877996455554517,1
26,2,54.37795288119481,2.193120706187642,-0.348568230575506,0
27,2,56.35503403383563,1.977081152640821,-0.3777632683518328,0
28,2,57.54215907609337,1.1871250422577404,-0.4596586139352672,0
29,2,62.94154430911742,5.399385233024049,-0.12191026956440632,0
30,2,63.56111823577152,0.6195739266540983,-0.28887230668780894,0
31,2,63.99210213275238,0.43098389698086237,-0.20996175729875943,1
32,2,64.97858645229537,0.9864843195429955,-0.4068650312470851,0
33,2,65.02927613703594,0.05068968474056135,-0.025650592295494823,0
34,2,66.0004890060386,0.9712128690026702,-0.40266766159873146,0
35,2,73.19750070034048,7.197011694301878,-0.07881727450797504,0
36,2,80.48723921488609,7.289738514545604,-0.0761123029568137,0
37,2,83.38415093410853,2.8969117192224445,-0.2672325342785188,0
38,2,83.4816978822977,0.09754694818916221,-0.05102135994776606,0
39,2,85.04299324247837,1.5612953601806794,-0.4548083201193919,0
40,2,85.72309637849098,0.6801031360126046,-0.3096726051674284,0
41,2,85.95985761027194,0.2367612317809602,-0.12274974349407704,0
42,2,87.70450213040696,1.7446445201350258,-0.4166588937599104,0
43,2,94.46689170495839,6.76238957455142,-0.08683891428038426,1
44,2,96.13229557278937,1.6654038678309888,-0.4331685477101016,0
45,2,96.24561485061747,0.11331927782809714,-0.05876317507695177,0
0,3,0.4772053214786661,0.4772053214786661,-0.22908310791903738,0
1,3,2.051853508535977,1.5746481870573108,-0.451823523925007,0
2,3,9.222023323269404,7.170169814733427,-0.07919037403227314,0
3,3,21.775377689018278,12.553354365748874,-0.028542113608805098,0
4,3,22.240430996074384,0.46505330705610604,-0.22357988993564032,0
